rel_id,name
25,Kaiserstr. (Mariendorf)
25,Kaiser-Wilhelm-Platz
25,Kaiser-Wilhelm-Str.
25,Kalischer Str.
25,Kalmanweg
25,Kamener Weg
25,Kamenzer Damm
25,Kanalstr. (Hessenwinkel)
25,Kanalstr. (Rudow)
25,Kantstr. (Charlottenburg)
25,Kapweg
25,Karl-Kunger-Str.
25,Karl-Lade-Str.
25,Karl-Liebknecht-Str.
25,Karl-Marx-Allee
25,Karl-Marx-Platz
25,Karl-Marx-Str.
25,Karlsgartenstr.
25,Karlshorster Str. (Lichtenberg)
25,Karlshorster Str. (Niederschöneweide)
25,Karolinenstr. (Tegel)
25,Karower Chaussee
25,Karower Damm
25,Karower Str. (Buch)
25,Karpfenteichstr.
25,Karwendelstr.
25,Kaskelstr.
25,Kastanienallee (Hellersdorf)
25,"Kastanienallee (Prenzlauer Berg, Mitte)"
25,Kastanienallee (Rosenthal)
25,Katharina-Heinroth-Ufer
25,Katzbachstr.
25,Katzengraben
25,Katzengrabenbrücke
25,Kaulbachstr. (Lankwitz)
25,Kaulsdorfer Str.
25,"Keithstr. (Schöneberg, Tiergarten)"
25,Kemberger Str.
25,Keplerstr. (Charlottenburg)
25,Kestenzeile
25,Kettinger Str.
25,Kiautschoustr.
25,Kiefheider Weg
25,Kiefholzstr.
25,Kiehlufer
25,Kieler Str. (Mitte)
25,Kieler Str. (Steglitz)
25,Kielingerstr.
25,Kienbergstr.
25,Kienhorststr.
25,Kienitzer Str.
25,Kietzer Str.
25,Kirchhainer Damm
25,Kirchhofstr. (Neukölln)
25,Kirchstr. (Köpenick)
25,Kirchstr. (Tiergarten)
25,Kirschweg
25,Kisselnallee
25,Kissingenstr.
25,Kitzingstr.
25,Kladower Damm
25,Klamannstr.
25,Klausenpaß
25,Kleine Lindenstr.
25,Kleine Präsidentenstr.
25,Kleineweg
25,Kleiststr. (Schöneberg)
25,Klemkestr.
25,Klingelhöferstr.
25,Klingsorstr.
25,Klopstockstr. (Tiergarten)
25,Klosterbuschweg
25,Klosterstr. (Spandau)
25,Kluckstr.
25,Knaackstr.
25,Knausstr. (Steglitz)
25,"Knesebeckstr. (Charlottenburg, Wilmersdorf)"
25,Kniprodestr.
25,Knobelsdorffstr.
25,Knollstr.
25,Kochstr. (Kreuzberg)
25,Koenigsallee
25,Kohlfurter Str.
25,Kohlhasenbrücker Str.
25,Kohlisstr.
25,Kollwitzstr.
25,Kolonie Albrechtshöhe
25,Kolonie Birkholz
25,Koloniestr. (Wedding)
25,Kolonnenstr.
25,Kommandantenstr. (Kreuzberg)
25,Komturstr.
25,Konrad-Adenauer-Str.
25,Konradshöher Str.
25,Konrad-Wolf-Str.
25,Konstanzer Str.
25,Kopenhagener Str. (Prenzlauer Berg)
25,"Kopenhagener Str. (Reinickendorf, Rosenthal)"
25,Kopernikusstr. (Friedrichshain)
25,Kopfstr.
25,Koppelweg (Britz)
25,Koppenplatz
25,Koppenstr.
25,Kornradenstr.
25,Kottbusser Damm
25,Kottbusser Str.
25,Kottmeierstr.
25,Krampnitzer Weg
25,Kranzallee
25,Krausenstr.
25,Krausnickstr.
25,Krautstr.
25,Krefelder Str.
25,Kressenweg
25,Kreuzbergstr.
25,Kreuznacher Str.
25,Kreuzstr. (Pankow)
25,Kronenstr.
25,Kronprinzenbrücke
25,Kronprinzessinnenweg
25,Krontaler Str.
25,Kruckenbergstr.
25,Kruggasse
25,Krugstege
25,Krumme Str. (Charlottenburg)
25,Kruppstr.
25,Krügerstr. (Prenzlauer Berg)
25,Kufsteiner Str.
25,Kulmer Str.
25,Kunz-Buntschuh-Str.
25,Kurfürstendamm
25,Kurfürstenstr. (Mariendorf)
25,"Kurfürstenstr. (Tiergarten, Schöneberg)"
25,Kurfürstenweg
25,Kurstr. (Mitte)
25,Kurt-Schumacher-Damm
25,Kynaststr.
25,Köbisstr.
25,Kölner Damm
25,Königin-Elisabeth-Str.
25,Königin-Luise-Str.
25,Königsberger Str.
25,Königsheideweg
25,Königstr. (Wannsee)
25,Königstr. (Zehlendorf)
25,Königstuhlweg
25,Königsweg (Grunewald)
25,Königsweg (Zehlendorf)
25,Köpenicker Allee
25,Köpenicker Chaussee
25,Köpenicker Landstr.
25,Köpenicker Str. (Altglienicke)
25,Köpenicker Str. (Biesdorf)
25,"Köpenicker Str. (Kreuzberg, Mitte)"
25,Köpenicker Str. (Rudow)
25,Körnerstr. (Steglitz)
25,Körtestr.
25,Körtingstr.
25,"Köthener Str. (Kreuzberg, Tiergarten)"
25,Köthener Str. (Marzahn)
25,Kühnemannstr.
25,Künheimer Weg
25,Lachmannstr.
25,Ladenbergstr.
25,Lahnstr.
25,Landecker Str.
25,Landjägerstr.
25,Landsberger Allee
25,Landshuter Str. (Schöneberg)
25,Lange Str.
25,Lange Str. [vor Kaufhof]
25,Langenscheidtstr.
25,Langer Weg (Biesdorf)
25,Langhansstr.
25,Lanker Str.
25,Lankwitzer Str. (Lichterfelde)
25,Lankwitzer Str. (Mariendorf)
25,Lanzendorfer Weg
25,Laubacher Str.
25,Lauenburger Str.
25,Lausitzer Platz
25,Lea-Grundig-Str.
25,Leberstr.
25,Lebuser Str.
25,Legiendamm
25,Lehderstr.
25,Lehrter Str.
25,Leibnizstr.
25,Leinestr.
25,Leipziger Str.
25,Lenaustr. (Neukölln)
25,Lenbachstr. (Friedrichshain)
25,Lengeder Str.
25,Lennéstr.
25,Lentzeallee
25,Leonhardtstr.
25,Leonhardyweg
25,Leonorenstr.
25,Lepsiusstr.
25,Lessingstr. (Lichtenrade)
25,Lessingstr. (Rosenthal)
25,Lessingstr. (Tiergarten)
25,Lettberger Str.
25,Letterhausweg
25,Leuschnerdamm
25,Levetzowstr.
25,Lewishamstr.
25,Leykestr.
25,Libauer Str.
25,Liberdastr.
25,Lichtenberger Str.
25,Lichtenrader Damm
25,Lichtensteinallee
25,Lichterfelder Ring
25,Liebenwalder Str. (Hohenschönhausen)
25,Liepnitzstr.
25,Liesenstr.
25,Lietzenburger Str.
25,Ligusterweg
25,Lilienthalstr.
25,Limastr.
25,Limonenstr.
25,Lindauer Allee
25,Lindenberger Str. (Wartenberg)
25,Lindenberger Weg (Buch)
25,Lindenstr. (Hessenwinkel)
25,Lindenstr. (Kaulsdorf)
25,Lindenstr. (Kreuzberg)
25,Lindenstr. (Köpenick)
25,Lindenstr. (Lichterfelde)
25,Lindenstr. (Schmöckwitz)
25,Lindenthaler Allee
25,Lindower Str.
25,Linienstr.
25,Linkstr.
25,Lipschitzallee
25,Lise-Meitner-Str.
25,Lissabonallee
25,Littenstr.
25,Lloyd-G.-Wells-Str.
25,Lobeckstr.
25,Loerkesteig
25,Loewenhardtdamm
25,Lohmeyerstr.
25,Lohmühlenstr.
25,Londoner Str.
25,Lorenzstr.
25,Lortzingstr. (Lichtenrade)
25,Loschmidtstr.
25,Louis-Lewin-Str.
25,Luckauer Str.
25,Ludolfingerplatz
25,Ludwigkirchstr.
25,Ludwigsfelder Str. (Zehlendorf)
25,Luisenplatz
25,Luisenstr. (Mitte)
25,Luise-Zietz-Str.
25,Lutherstr. (Hessenwinkel)
25,Lutoner Str.
25,Luxemburger Str.
25,Luzerner Str.
25,Lyckallee
25,Lynarstr. (Wedding)
25,Löhleinstr.
25,Lötzener Allee
25,Löwenberger Str.
25,Lückstr.
25,Lüdersstr.
25,Lüneburger Str.
25,Lützowplatz
25,Lützowstr. (Tiergarten)
25,Lützowufer
25,Maaßenstr.
25,Machnower Str. (Zehlendorf)
25,Magazinstr. (Mitte)
25,Magistratsweg
25,Mahlsdorfer Str.
25,Maienwerder Weg
25,Maiglöckchenstr.
25,Mainzer Str. (Friedrichshain)
25,Malchower Chaussee
25,Malchower Str.
25,Malchower Weg
25,Malmöer Str.
25,Malteserstr.
25,Manfred-von-Richthofen-Str.
25,Mannheimer Str. (Wilmersdorf)
25,Mansteinstr.
25,Manteuffelstr. (Kreuzberg)
25,Manteuffelstr. (Lichterfelde)
25,Manteuffelstr. (Tempelhof)
25,Marathonallee
25,Marchlewskistr.
25,Marchstr.
25,Marheinekeplatz
25,Mariannenplatz
25,Mariannenstr. (Kreuzberg)
25,Mariannenstr. (Lichterfelde)
25,Marie-Curie-Allee
25,Marie-Elisabeth-Lüders-Str.
25,Marienburger Str.
25,Mariendorfer Damm
25,Mariendorfer Weg
25,Marienfelder Allee
25,Marienfelder Chaussee
25,Markgrafendamm
25,Markgrafenstr. (Frohnau)
25,"Markgrafenstr. (Kreuzberg, Mitte)"
25,Markgrafenstr. (Mahlsdorf)
25,Markomannenstr.
25,Marksburgstr.
25,Markstr.
25,Markt
25,Marktstr. (Lichtenberg)
25,Marlene-Dietrich-Platz
25,Martin-Heydert-Str.
25,Martin-Luther-Str. (Schöneberg)
25,Martin-Wagner-Ring
25,Marzahner Chaussee
25,Marzahner Promenade
25,Marzahner Str.
25,Masurenallee
25,Matkowskystr.
25,Matterhornstr.
25,Matthäusweg
25,Mauerstr. (Mitte)
25,Maulbeerallee
25,Maulbronner Ufer
25,Maximilian-Kaller-Str.
25,Maximiliankorso
25,Maximilianstr. (Pankow)
25,Maxstr. (Wedding)
25,Maybachufer
25,Maßmannstr.
25,Mecklenburgische Str.
25,Medebacher Weg
25,Mehlitzstr.
25,Mehringdamm
25,Mehringplatz
25,Mehrower Allee
25,Meißner Weg
25,Melanchthonstr. (Tiergarten)
25,Melchiorstr.
25,Memhardstr.
25,Meraner Str.
25,Mergenthalerring
25,Mescheder Weg
25,Messedamm
25,Methfesselstr.
25,Metzer Str. (Prenzlauer Berg)
25,Meyerbeerstr.
25,Michaelkirchplatz
25,Michaelkirchstr.
25,Michelangelostr.
25,Mierendorffstr.
25,Miraustr.
25,Mittelstr. (Spandau)
25,Mittelweg (Neukölln)
25,Mittenwalder Str. (Kreuzberg)
25,Modersohnstr.
25,Mohrenstr.
25,Mohriner Allee
25,Mollstr.
25,Moltkestr.
25,Mommsenstr. (Charlottenburg)
25,Monbijoustr.
25,Monopolstr.
25,Monumentenstr.
25,Moorlakeweg
25,Morgensternstr.
25,Moritzplatz
25,Moritzstr. (Spandau)
25,Morsbronner Weg
25,Morusstr.
25,Motardstr.
25,Motzener Str.
25,Motzstr.
25,Mozartstr. (Lankwitz)
25,Mozartstr. (Lichtenrade)
25,Munsterdamm
25,Murellenweg
25,Mussehlstr.
25,Myslowitzer Str.
25,Mädewalder Weg
25,Märkische Allee
25,Märkische Allee -- Allee der Kosmonauten
25,Märkische Allee -- Alt-Biesdorf
25,Märkische Allee -- Alt-Friedrichsfelde
25,Märkische Allee -- Landsberger Allee
25,Märkischer Platz
25,Märkisches Ufer
25,Möckernstr.
25,Möllendorffstr.
25,Möllhausenufer
25,Mönchmühler Str.
25,Müggelbergallee
25,Müggelheimer Damm
25,Müggelheimer Str.
25,Müggelschlößchenweg
25,Müggelseedamm
25,Müggelwerderweg
25,Mühlendamm
25,Mühlenstr. (Buchholz)
25,Mühlenstr. (Friedrichshain)
25,Mühlenstr. (Lankwitz)
25,Mühlenstr. (Pankow)
25,Mühlenstr. (Zehlendorf)
25,Mühlenweg (Rahnsdorf)
25,Mühsamstr.
25,Müller-Breslau-Str.
25,Müllerstr. (Wedding)
25,Münchener Str. (Schöneberg)
25,Münsterlandstr.
25,Münzstr.
25,Mürwiker Str.
25,Nachodstr.
25,Nahmitzer Damm
25,Nalepastr.
25,Namslaustr.
25,Nassauische Str.
25,Nauener Str.
25,Naumannstr.
25,Naumburger Str.
25,Nazarethkirchstr.
25,Neheimer Str.
25,Nennhauser Damm
25,Nesselweg
25,Nestorstr.
25,Nettelbeckplatz/Gerichtstr.
25,Neubrücker Str.
25,Neudecker Weg
25,Neue Bahnhofstr.
25,Neue Christstr.
25,Neue Daumstr.
25,Neue Filandastr.
25,Neue Grottkauer Str.
25,Neue Hochstr.
25,Neue Jakobstr.
25,Neue Kantstr.
25,Neue Kreisstr.
25,Neue Krugallee
25,Neue Kulmer Str.
25,Neue Promenade
25,Neue Roßstr.
25,Neue Schönhauser Str.
25,Neuendorfer Str.
25,Neuer Feldweg
25,Neuer Schildhornweg
25,Neues Ufer
25,Neuhelgoländer Weg
25,Neuköllner Str.
25,Neuköllnische Allee
25,Neumannstr.
25,Neustädtische Kirchstr.
25,Nibelungenstr. (Wannsee)
25,Niederbarnimstr.
25,Niederkirchner Str.
25,Niederneuendorfer Allee
25,Niederwallstr.
25,Niederwallstr. - Spittelmarkt
25,Niemetzstr.
25,Nikolskoer Weg
25,Nitzwalder Str.
25,Nobelstr.
25,Nonnendammallee
25,Nordbahnstr. (Wedding)
25,Nordpromenade
25,Nordring
25,Nordufer
25,Normannenstr. (Lichtenberg)
25,Norwegerstr.
25,Nossener Str.
25,Nuthestr.
25,Nymphenufer
25,Nöldnerplatz
25,Nöldnerstr.
25,"Nürnberger Str. (Wilmersdorf, Charlottenburg)"
25,Obentrautstr.
25,Oberbaumbrücke
25,Oberbaumstr.
25,Oberfeldstr.
25,Oberhofer Platz
25,Oberhofer Weg
25,Oberlandstr.
25,Oberspreestr.
25,Obersteiner Weg
25,Oberwallstr.
25,Odenwaldstr.
25,Oderberger Str.
25,Oderbruchstr.
25,Odernheimer Str.
25,Oderstr. (Neukölln)
25,Ohlauer Str.
25,Olbersstr.
25,Ollenhauerstr.
25,Olympische Str.
25,Onkel-Tom-Str.
25,Ontarioseestr.
25,Oppelner Str.
25,Oranienburger Chaussee
25,Oranienburger Str. (Mitte)
25,Oranienburger Str. (Wittenau)
25,Oraniendamm
25,Oranienplatz
25,Oranienstr.
25,Orankestr.
25,Orankestrand
25,Orankeweg
25,Ordensmeisterstr.
25,Ortnitstr.
25,Ortolanweg
25,Ortolfstr.
25,Osdorfer Str.
25,Oskarstr.
25,Osloer Str.
25,Osnabrücker Str.
25,Ossietzkystr.
25,Ostburger Weg
25,Ostendstr. (Oberschöneweide)
25,Osteweg
25,Ostpreußendamm
25,Ostritzer Str.
25,Ostseestr.
25,Otisstr.
25,Otto-Braun-Str.
25,Ottomar-Geschke-Str.
25,Otto-Marquardt-Str.
25,Ottostr.
25,Otto-Suhr-Allee
25,Otto-von-Bismarck-Str.
25,Pablo-Neruda-Str.
25,Pablo-Picasso-Str.
25,Pacelliallee
25,Paderborner Str.
25,Palisadenstr.
25,Pallasstr.
25,Pankgrafenstr. (Karow)
25,Pankower Allee
25,Pankstr. (Wedding)
25,Pannierstr.
25,Pappelallee (Prenzlauer Berg)
25,Paradestr.
25,Parchimer Allee
25,Parchwitzer Str.
25,Paretzer Str.
25,Parforceweg
25,Pariser Platz
25,Pariser Str. (Mahlsdorf)
25,Pariser Str. (Wilmersdorf)
25,Parkaue
25,Parkstr. (Pankow)
25,Parkstr. (Weißensee)
25,"Parkweg (Treptow, Friedrichshain)"
25,Parnemannweg
25,Pasedagplatz
25,Pasewalker Str. (Buchholz)
25,Pasinger Str.
25,Passauer Str. (Schöneberg)
25,Passenheimer Str.
25,Pastor-Niemöller-Platz
25,Paulinenauer Str.
25,Paul-Junius-Str.
25,Paul-Lincke-Ufer
25,Paul-Löbe-Str.
25,Paulsborner Str.
25,Paul-Schmidt-Str.
25,Paul-Schneider-Str.
25,Paul-Schwarz-Promenade
25,Paulsternstr.
25,Paulstr.
25,Pechsteinstr.
25,Pekrunstr.
25,Perleberger Str.
25,Persiusstr.
25,Pestalozzistr. (Charlottenburg)
25,Petersburger Str.
25,Pettenkoferstr.
25,Petunienweg
25,Pfarrer-Heß-Weg
25,Pfarrstr.
25,Pfaueninselchaussee
25,Pflügerstr.
25,Pichelsdorfer Str.
25,Piesporter Str.
25,Pilatusweg
25,Pintschallee
25,Pionierstr.
25,Pistoriusstr.
25,Planckstr.
25,Planitzstr.
25,Plantagenstr. (Steglitz)
25,Planufer
25,Platanenallee
25,Platanenstr.
25,Platz am Wilden Eber
25,Platz der Luftbrücke
25,Platz der Vereinten Nationen
25,Platz des 18. März
25,Platz des 4. Juli
25,Plauener Str.
25,Plesser Str.
25,Plutoweg
25,Podbielskiallee
25,Poelchaustr.
25,Potsdamer Chaussee (Gatow)
25,Potsdamer Chaussee (Zehlendorf)
25,Potsdamer Platz
25,Potsdamer Str. (Lichtenrade)
25,Potsdamer Str. (Schöneberg)
25,Potsdamer Str. (Zehlendorf)
25,Pottensteiner Weg
25,Prager Platz
25,Prager Str.
25,Prellerweg
25,Prendener Str.
25,Prenzlauer Allee
25,Prenzlauer Berg
25,Prenzlauer Chaussee
25,Prenzlauer Promenade
25,Preußenallee
25,Preysingstr.
25,Prierosser Str.
25,Priesterstege
25,Priesterweg (Schöneberg)
25,Prinzenallee
25,Prinzenstr. (Kreuzberg)
25,Prinzessinnenstr. (Kreuzberg)
25,Prinzessinnenstr. (Lichtenrade)
25,Prinzregentenstr.
25,"Promenade, am Teltowkanal"
25,Proskauer Str.
25,"Provinzstr. (Reinickendorf, Wedding)"
25,Prühßstr.
25,Puchanstr.
25,Puschkinallee
25,Putlitzstr.
25,Päwesiner Weg
25,Pölnitzweg
25,Pücklerstr. (Dahlem)
25,Quarzweg
25,Quedlinburger Str. (Charlottenburg)
25,Quermatenweg
25,Quickborner Str.
25,Quitzowstr.
25,Quäkerstr.
25,Radelandstr.
25,Rahel-Varnhagen-Promenade
25,Rankestr.
25,Raoul-Wallenberg-Str.
25,Rapsweg
25,Rathausstr. (Mariendorf)
25,Rathausstr. (Mitte)
25,Rathenaustr.
25,Rathenower Str.
25,Rathenower Str. (Tiergarten)
25,Ratiborstr.
25,Rauchstr. (Spandau)
25,Rauenthaler Str.
25,Raumerstr.
25,Rauweilersteig
25,Ravensberger Str.
25,Rebenweg
25,Regattastr.
25,"Regensburger Str. (Schöneberg, Wilmersdorf)"
25,Reginhardstr.
25,Reichenberger Str. (Kreuzberg)
25,Reichpietschufer
25,Reichsstr.
25,Reichstagufer
25,Reichweindamm
25,Reinhardtstr. (Mitte)
25,Reinickendorfer Str.
25,Reißeckstr.
25,Rembrandtstr. (Friedenau)
25,Rennbahnstr.
25,Residenzstr.
25,Reuterstr. (Neukölln)
25,Reutlinger Str.
25,Revaler Str.
25,Rheinbabenallee
25,Rheinsteinstr.
25,Rheinstr.
25,Rhenaniastr.
25,"Rhinstr. (Marzahn, Friedrichsfelde)"
25,Rialtoring
25,Ribnitzer Str.
25,Richardplatz
25,Richard-Sorge-Str.
25,Richardstr.
25,Richard-Tauber-Damm
25,Richard-Wagner-Str.
25,"Richterstr. (Altglienicke, Bohnsdorf)"
25,Ridbacher Str.
25,Riemeisterstr.
25,Riesaer Str.
25,Riesestr.
25,Rigaer Str.
25,Ringbahnstr. (Tempelhof)
25,Ringslebenstr.
25,Ringstr. (Lichterfelde)
25,Ringstr. (Tempelhof)
25,Ritterfelddamm
25,Ritterstr.
25,Rixdorfer Str. (Mariendorf)
25,Rixdorfer Str. (Niederschöneweide)
25,Robert-Lück-Str.
25,Robert-Siewert-Str.
25,Robert-Uhrig-Str.
25,Robinienweg
25,Rochowstr.
25,Rodelbergweg
25,Roedenbecksteig
25,Roedernallee
25,Roedernstr. (Mahlsdorf)
25,Roelckestr.
25,Rohdestr.
25,Rohrbruchwiesen I-III
25,Rohrdamm
25,Rohrsängersteig
25,Romain-Rolland-Str.
25,Rominter Allee
25,Rosa-Luxemburg-Str.
25,Roseggerstr. (Neukölln)
25,Rosenfelder Ring
25,Rosenfelder Str.
25,Rosenthaler Str. (Mitte)
25,Rosenthaler Weg
25,Rosestr.
25,Rostocker Str. (Hohenschönhausen)
25,Rote Chaussee
25,Rothenbachstr.
25,Rothenburgstr.
25,Rotherstr.
25,Roßlauer Str.
25,Rubensstr. (Friedenau)
25,Rudolstädter Str.
25,Rudower Chaussee
25,Rudower Str. (Altglienicke)
25,Rudower Str. (Buckow)
25,Rufacher Weg
25,Ruhlebener Str.
25,Ruhwaldweg
25,Rummelsburger Landstr.
25,Rummelsburger Str. (Friedrichsfelde)
25,Rummelsburger Str. (Köpenick)
25,Rungiusstr.
25,Ruppiner Chaussee
25,Rupprechtstr.
25,Ruschestr.
25,Rägeliner Str.
25,Röbellweg
25,Röblingstr.
25,Rönnestr.
25,Röntgenbrücke
25,Röntgenstr.
25,Rüdersdorfer Str.
25,Rüdesheimer Str. (Wilmersdorf)
25,Rüdigerstr. (Lichtenberg)
25,Rügener Str.
25,Saalestr.
25,Saarbrücker Str.
25,Saargemünder Str.
25,Saarstr.
25,Saatwinkler Damm
25,Saatwinkler Steg
25,Sachsendamm
25,Sachtlebenstr.
25,Sakrower Kirchweg
25,Sakrower Landstr.
25,Salvador-Allende-Str.
25,Salzbrunner Str.
25,Salzburger Str.
25,Salzhof
25,Salzufer
25,Samoastr.
25,Sandhauser Str.
25,Sandinostr.
25,Sangeallee
25,Sangerhauser Weg
25,Saubuchtweg
25,Savignyplatz
25,Schackelsterstr.
25,Schaffhausener Str.
25,Schaperstr.
25,Schappachstr.
25,Scharfe Lanke
25,Scharfenberger Str.
25,Scharnhorststr. (Mitte)
25,Scharnweberstr. (Friedrichshain)
25,"Scharnweberstr. (Reinickendorf, Wedding)"
25,Scharounstr.
25,Scheelestr.
25,Scheffelstr.
25,Scheidemannstr.
25,Schererstr.
25,Scheringstr.
25,Schichauweg
25,Schierker Str.
25,Schiffbauerdamm
25,Schildhornstr.
25,Schildhornweg
25,Schildower Str. (Blankenfelde)
25,Schildower Str. (Hermsdorf)
25,Schillerpromenade (Neukölln)
25,Schillerstr. (Charlottenburg)
25,Schillerstr. (Niederschönhausen)
25,Schillerstr. (Rosenthal)
25,Schillingstr. (Mitte)
25,Schillstr.
25,Schirwindter Allee
25,Schivelbeiner Str.
25,Schleiermacherstr.
25,Schlesische Str.
25,Schlichtallee
25,Schlosserweg
25,Schloßallee
25,Schloßplatz
25,Schloßstr. (Charlottenburg)
25,Schloßstr. (Steglitz)
25,Schlüterstr.
25,Schmargendorfer Str.
25,Schmausstr.
25,Schmidt-Knobelsdorf-Str.
25,Schmidt-Ott-Str.
25,Schmiljanstr.
25,Schmöckwitzer Damm
25,Schmöckwitzwerdersteg
25,Schneeglöckchenstr.
25,Schneehuhnweg
25,Schnellerstr.
25,Schorfheidestr. (Wittenau)
25,Schorlemerallee
25,Schottmüllerstr.
25,Schottstr.
25,Schreiberhauer Str.
25,Schubertstr. (Köpenick)
25,Schubertstr. (Lichterfelde)
25,Schuckertdamm
25,Schudomastr.
25,Schulenburgring
25,Schulenburgstr. (Spandau)
25,Schulstr. (Wedding)
25,Schulze-Boysen-Str.
25,Schulze-Delitzsch-Platz
25,Schulzendorfer Str. (Bohnsdorf)
25,Schulzendorfer Str. (Heiligensee)
25,Schulzendorfer Str. (Hermsdorf)
25,Schulzendorfer Str. (Wedding)
25,Schulzestr.
25,Schumannstr.
25,Schustehrusstr.
25,Schwanebecker Chaussee
25,Schwarzbacher Str.
25,Schwarzer Weg (Grunewald)
25,Schwarzer Weg (Oberschöneweide)
25,Schwarzer Weg (Tegel)
25,Schwatlostr.
25,Schwedenstr.
25,"Schwedter Str. (Mitte, Prenzlauer Berg)"
25,Schwertlilienweg
25,Schwiebusser Str.
25,Schäferstr. (Wannsee)
25,Schätzelbergstr.
25,Schöneberger Str. (Kreuzberg)
25,Schöneberger Str. (Steglitz)
25,Schöneberger Str. (Tempelhof)
25,Schöneberger Ufer
25,Schönefelder Chaussee
25,Schönefelder Str.
25,Schöneicher Str. (Friedrichshagen)
25,Schönerlinder Chaussee
25,Schönerlinder Str. (Buchholz)
25,Schönerlinder Weg
25,Schönfließer Str. (Frohnau)
25,Schönfließer Str. (Prenzlauer Berg)
25,Schönhauser Allee
25,Schönhauser Str. (Buchholz)
25,Schönhauser Str. (Rosenthal)
25,Schönholzer Str. (Pankow)
25,Schönholzer Weg
25,Schönleinstr.
25,Schönower Str.
25,Schönwalder Allee
25,Schönwalder Str. (Spandau)
25,Schönwalder Str. (Wedding)
25,Schütte-Lanz-Str.
25,Schützallee
25,Schützenstr. (Mitte)
25,Schützenstr. (Niederschönhausen)
25,Schützenstr. (Steglitz)
25,Sebastianstr.
25,Sedanstr. (Steglitz)
25,Seddiner Str.
25,Seebadstr. (Hermsdorf)
25,Seeburger Str.
25,Seeburger Weg
25,Seegefelder Str.
25,Seegefelder Weg
25,Seehauser Str.
25,Seehofstr.
25,Seelenbinderstr.
25,Seesener Str.
25,"Seestr. (Wedding, Charlottenburg, Tiergarten)"
25,Seeuferstr.
25,Segitzdamm
25,Seidelbastweg
25,Seidelstr.
25,Selbitzer Str.
25,Selgenauer Weg
25,Sellerstr.
25,Sembritzkistr.
25,Semmelländerweg
25,Semmelweisstr.
25,Semperstr.
25,Senefelderstr.
25,Sewanstr.
25,Seydelstr.
25,Seydlitzstr. (Lankwitz)
25,Seydlitzstr. (Tiergarten)
25,Sickingenstr.
25,Siegfriedstr. (Lichtenberg)
25,Siegfriedstr. (Neukölln)
25,Siegmunds Hof
25,Siemensdamm
25,Siemensstr. (Lankwitz)
25,Siemensstr. (Oberschöneweide)
25,Siemensstr. (Tiergarten)
25,Sieversufer
25,Sigismundkorso
25,Sigismundstr.
25,Sigmaringer Str.
25,Sigridstr.
25,Silbersteinstr.
25,Simon-Dach-Str.
25,Simplonstr.
25,Simsonweg
25,Singerstr.
25,Siriusstr. (Altglienicke)
25,Skalitzer Str.
25,Skandinavische Str.
25,Skutaristr.
25,Sobernheimer Str.
25,Soldauer Allee
25,Soldiner Str. (Wedding)
25,Solmsstr.
25,Soltauer Str.
25,Sommerstr. (Reinickendorf)
25,Sonnenallee
25,Sonntagstr.
25,Soorstr.
25,Sophie-Charlotten-Str.
25,Sophienstr. (Lichtenberg)
25,Sophienstr. (Mitte)
25,Spandauer Damm
25,Spandauer See-Brücke
25,Spandauer Str. (Mitte)
25,Spanische Allee
25,Spatenweg
25,Speyerer Str.
25,Spilstr.
25,Spindlersfelder Str.
25,Spittelmarkt
25,Sportpromenade
25,Spreestr. (Niederschöneweide)
25,Spreetalallee
25,Spreetunnel
25,Spreewaldplatz
25,Spreeweg
25,Späthstr.
25,Sredzkistr.
25,Stabholzgarten
25,Stadthausstr.
25,Stadtrandstr.
25,Staehleweg
25,Stahlheimer Str.
25,Stahnsdorfer Damm
25,Stallschreiberstr.
25,Stallupöner Allee
25,Stargarder Str.
25,Stauffenbergstr.
25,Stavanger Str.
25,Stedinger Weg
25,Steegerstr.
25,Steglitzer Damm
25,Steifensandstr.
25,Steinplatz
25,Steinstr. (Lichtenrade)
25,Stellingdamm
25,Stendaler Str. (Hellersdorf)
25,Sterkrader Str.
25,Sterndamm
25,Steubenplatz
25,Stillerzeile
25,Stindestr.
25,Stolzenfelsstr.
25,Storkower Str.
25,Str. am Ostbahnhof
25,Stralauer Allee
25,Stralauer Platz
25,Stralauer Str.
25,Straubinger Str.
25,Straße 106
25,Straße 181 (Rudow)
25,Straße 183
25,Straße 229 (Mariendorf)
25,Straße 35 (Müggelheim)
25,Straße 427
25,Straße 490
25,Straße 645
25,Straße 70 (Charlottenburg)
25,Straße 74 (Buchholz)
25,Straße 790
25,Straße 791
25,Straße am Schaltwerk
25,Straße C
25,Straße der Pariser Kommune
25,Straße des 17. Juni
25,Straße L
25,Straße nach Fichtenau
25,Straße R
25,Straße vor Schönholz
25,Straße zum Löwen
25,Straße zum Müggelhort
25,Straßmannstr.
25,Streitstr.
25,Stresemannstr.
25,Stresowplatz
25,Stresowstr.
25,Stromstr. (Tiergarten)
25,Stubenrauchstr. (Friedenau)
25,"Stubenrauchstr. (Rudow, Johannisthal)"
25,Stuttgarter Platz
25,Stölpchenweg
25,Stülerstr.
25,Suadicanistr.
25,Suarezstr.
25,Suermondtstr.
25,Sulzbergweg
25,Sundgauer Str.
25,Sven-Hedin-Str.
25,Swinemünder Str.
25,Sylter Str. (Wedding)
25,Syringenweg
